stock name,text_length,num_comments,score,general sentiment,open/close percent change
UUUU,13221,279,90,1.3499999999999999,-4.929577464788721
ACB,13221,279,90,1.3499999999999999,2.104695089044795
THC,13221,279,90,1.3499999999999999,-0.8190171793847456
PLUG,13221,279,90,1.3499999999999999,-6.727562708423953
GM,3248,247,88,5.632,-1.312713540730079
JPM,3248,247,88,5.632,-0.2428571428571453
PM,3248,247,88,5.632,-1.2183908045977037
ATVI,3248,247,88,5.632,-0.2717391304347837
UPS,3248,247,88,5.632,-1.3576277241872103
SNOW,3248,247,88,5.632,-5.815886699507384
AMC,36,4,8,0.0,-5.335628227194486
GME,1884,164,12,0.0049999999999999906,-11.128775834658184
RH,543,60,1,0.135,-0.18023430459598158
DD,9,25,1,0.0,-2.0400000000000014
IWM,9,25,1,0.0,0.5503456170475058
MD,9,0,1,0.0,1.441578148710163
ALYI,9,0,1,0.0,34.88759367194005
GLUU,9,0,1,0.0,1.278976818545165
MILE,2074,6,2,0.084,-8.39694656488549
AZN,1037,3,1,0.042,0.49239479297490163
APHA,36,0,4,0.0,15.179437439379237
ON,9,0,1,0.0,2.7841052898000545
UCO,9,0,1,0.0,2.189930413426116
MOGO,9,0,1,0.0,36.18677042801556
RS,9,0,1,0.0,0.5153393993075132
GSAT,18,0,2,0.0,62.5
GM,9,0,1,0.0,-0.8489564909798317
TLRY,871,14,4,0.11,20.380898237635027
OPEN,862,11,1,0.11,10.992148465381876
AI,862,11,1,0.11,11.13889071649449
DTEA,0,0,1,0.0,-7.164910039391037
MSTR,0,4,2,0.0,11.883207059609404
SNDL,18,0,2,0.0,18.705035971223023
TDC,0,5,1,0.0,11.41968911917098
FUBO,9,0,1,0.0,1.6304347826086956
OGI,9,0,1,0.0,23.098591549295783
ARE,9,0,1,0.0,0.23400023400023734
ARKQ,9,0,1,0.0,0.9282872590023428
ALTO,9,0,1,0.0,-0.0833724141524697
CLOV,9,0,1,0.0,4.278922345483367
TRX,9,0,1,0.0,7.6543970429693475
ESS,9,0,1,0.0,-0.16169393647738822
EXPR,9,0,1,0.0,-4.040404040404043
IT,0,44,2,0.0,0.05990959098087534
OESX,9,0,1,0.0,4.663677130044839
BXRX,9,0,1,0.0,-3.4825870646766095
SCR,9,0,1,0.0,12.52419131877247
NIO,9,0,1,0.0,6.598812553011027
CBTC,9,0,1,0.0,61.36363636363637
DPLS,9,0,1,0.0,42.08633093525181
CGC,9,0,1,0.0,10.662759242560874
ACB,9,0,1,0.0,2.159685863874346
NBRV,9,0,2,0.0,4.347826086956518
BLK,898,26,4,-0.344,-0.5789127935621482
FC,449,13,2,-0.172,-1.5608371763036581
OCGN,36,0,5,0.0,70.36637931034484
MVIS,27,0,3,0.0,17.384370015948974
DD,9,0,1,0.0,-1.6742375081116057
GME,72,0,12,0.0,-17.138516779450345
AMC,81,0,12,0.0,-10.174418604651166
NSPR,9,0,1,0.0,29.100529100529105
HEMP,9,0,1,0.0,46.575342465753415
MASS,9,0,1,0.0,3.953488372093022
IVE,9,0,1,0.0,0.672916981702718
CLOV,9,0,1,0.0,-5.138036809815952
ING,0,0,2,0.0,0.42507970244419924
NOK,18,0,2,0.0,-0.467289719626179
AAL,9,0,1,0.0,2.598152424942259
TYME,9,0,1,0.0,6.477732793522255
ENZC,9,0,1,0.0,27.383209791415286
GEM,9,0,1,0.0,0.3417134488650246
ZOM,9,0,1,0.0,18.942731277533046
COTY,9,0,1,0.0,2.4833496824823187
APHA,9,0,1,0.0,11.189220855301699
COMS,9,0,1,0.0,4.948453608247427
TNXP,9,0,1,0.0,-6.56459099403219
SPG,9,0,1,0.0,1.3729508196721347
ICTY,9,0,1,0.0,-6.249999999999999
MICR,9,0,1,0.0,-3.4285714285714315
OGI,9,0,1,0.0,29.921259842519675
OZSC,9,0,1,0.0,51.420568227290914
TTCF,9,0,1,0.0,-2.9671210906174896
PLAY,9,0,1,0.0,2.6251691474966137
PHOT,9,0,1,0.0,10.296296296296294
UCO,9,0,1,0.0,2.364654635967643
WDLF,9,0,1,0.0,58.73493975903614
GS,0,0,1,0.0,1.745762711864399
MMM,0,0,1,0.0,0.8142777467930727
MAKE,0,0,1,0.0,0.0
MCOA,0,0,1,0.0,24.714285714285715
NS,9,0,1,0.0,1.3141426783479402
AGI,9,0,1,0.0,-0.49019607843138385
NET,9,0,1,0.0,4.747126436781604
TOKE,9,0,1,0.0,3.590909090909087
AMC,1243,12257,160269,246.94799999999998,-18.505747126436777
GME,6415,177698,611282,6101.096000000001,-41.331286325254965
RH,0,1370,69409,0.0,2.2750623807426904
DD,3502,40665,35343,7004.928000000001,3.314991276338745
ING,9,1933,46505,0.0,0.0
FOR,159,1491,35606,0.0,0.9954751131221667
ELSE,0,483,14713,0.0,5.225225225225226
EVER,169,1018,22583,-552.24,0.6326530612244944
HAPP,9,1420,21770,0.0,3.2863849765258353
ENS,0,510,12576,0.0,1.1926605504587064
TSLA,3810,1610,22490,2698.8,-0.5859649122807007
INTO,9,522,10986,0.0,0.0
ALL,18,2120,18829,0.0,-1.5891971339334963
RS,9,1210,9635,0.0,1.1014114383617595
SE,9,1210,9635,0.0,-0.13508534937982894
LE,9,910,9194,0.0,2.6274137385248557
HT,9,910,9194,0.0,2.264150943396234
RE,18,1246,17052,0.0,2.358228317272055
SECO,9,336,7858,0.0,1.459854014598525
AT,18,879,15693,0.0,0.3367003367003295
TH,9,543,7835,0.0,0.0
LEAS,9,543,7835,0.0,0.0
ON,169,664,11208,-552.24,3.251151449471696
CHAM,9,495,6488,0.0,0.0
ECHO,9,495,6488,0.0,-0.8356545961002732
BAND,9,495,6488,0.0,2.0765027322404435
ARE,0,604,11358,0,0.8669497523000701
GASL,0,212,6300,0,0.0
GE,9,331,5588,0.0,1.9590382902938455
AG,2429,37224,5243,503.32800000000003,5.778069599474715
AL,2429,37224,5243,503.32800000000003,-0.4133180252583231
AM,2429,37616,10301,503.32800000000003,-2.2222222222222188
LL,0,392,5058,0,-0.7046979865771841
OUT,0,392,5058,0,-0.6322444678609115
RIDE,0,392,5058,0,-1.2252252252252247
USD,1348,584,9671,246.94799999999998,2.0313457665703596
USA,141,224,4922,0.0,0.5594405594405599
PS,320,82,4801,-710.548,0.7218479307025918
NOK,1207,360,4749,246.94799999999998,-2.672605790645882
CALM,160,169,4720,-552.24,1.544098403559268
BE,0,4247,134840,0.0,6.004140786749483
FUND,0,4247,134840,0.0,0.5298013245033117
ING,0,12391,105239,0.0,1.7486338797814223
RH,3492,8281,121286,-430.7040000000001,-1.775662251655626
AMC,0,12163,179046,0.0,1.3559322033898418
GME,14332,171178,600468,38446.847,-17.49843763949648
SLV,2418,2721,58495,10880.07,-0.28000000000000114
LOVE,2418,3293,82338,10880.07,1.5644897216663625
AIN,2418,2721,58495,10880.07,0.15352407536636348
MSM,2418,2721,58495,10880.07,-1.2427606177606192
CERT,2418,2721,58495,10880.07,1.8824871648602297
AMER,0,1481,50367,0.0,0.0
MOST,0,1481,50367,0.0,0.0
UNIT,0,1481,50367,0.0,-1.034208432776458
NG,0,2456,86664,0.0,-1.498929336188443
BIGG,0,1481,50367,0.0,0.0
ES,0,1481,50367,0.0,0.011364927832714077
ED,3492,3694,68313,-430.7040000000001,0.6998000571265484
ARE,0,1481,50367,0.0,1.8575477956697328
STRO,0,1481,50367,0.0,-2.5548902195608805
FL,0,979,40078,0.0,0.4173989455184484
MN,0,823,36584,0.0,2.7070063694267503
SE,2399,4403,31517,1985.5710000000004,-0.5025125628140777
GO,0,618,30462,0.0,0.8897676717745908
OMER,0,719,25425,0.0,3.1413612565445033
PAYS,0,719,25425,0.0,3.901437371663234
LE,0,966,34988,0.0,11.001061195613723
GES,0,719,25425,0.0,1.2636165577342011
OR,0,1080,47821,0.0,-0.8849557522124019
DM,71,113730,24176,-6793.456000000001,0.8661417322834741
NEW,0,1115,23817,0.0,-4.927536231884068
NOK,0,1794,21075,0.0,1.5118790496760321
CURR,3492,2213,17946,-430.7040000000001,-11.111111111111107
RIGH,3492,2213,17946,-430.7040000000001,66.66666666666669
NOW,3492,2213,17946,-430.7040000000001,-1.0891938250428856
BILL,3492,2213,17946,-430.7040000000001,-2.385801571137621
TD,3492,2213,17946,-430.7040000000001,0.3979238754325329
IONS,3492,2213,17946,-430.7040000000001,-0.535975312652263
RE,0,1349,28291,0.0,0.6056622376637363
GEM,0,209,13512,0.0,-0.17177914110429518
RETA,0,256,10872,0.0,2.3457235654998145
OUT,0,256,10872,0.0,1.665771090811404
ON,0,261,9676,0.0,-0.35106670267351486
GAL,0,261,9676,0.0,-0.7294090805384381
EVER,0,261,9676,0.0,0.3551284729475699
SOME,0,508,19239,0.0,0.0
BABY,0,247,9563,0.0,0.0
GME,67896,407406,1340042,45401.51299999998,-36.06138107416879
ROL,0,6838,99451,0.0,1.5646445237441677
JUST,4574,14541,108651,1012.8660000000004,0.18896925858951463
BB,2064,11562,76968,-3232.6559999999995,-14.253897550111358
CAN,2064,11562,76968,-3232.6559999999995,5.532786885245911
IT,4574,15065,123117,1012.8660000000004,0.2319737096462489
DON,4434,16144,119434,-1746.3459999999993,0.1381978993919214
ES,18974,25433,163120,1900.5550000000007,0.20442930153322753
ING,14584,39323,305759,-605.4229999999998,0.543478260869573
RIGH,2064,11562,76968,-3232.6559999999995,-12.500000000000005
IRS,2064,11562,76968,-3232.6559999999995,-0.9111617312072902
BILL,2064,11562,76968,-3232.6559999999995,3.009380863039393
TV,2064,11562,76968,-3232.6559999999995,0.0
AMC,3448,32302,208219,820.6919999999996,-17.51054852320675
TSLA,4330,13544,119916,2758.0679999999993,3.327887484017618
CEO,0,2660,56624,0.0,1.3449065242273908
ARE,18573,35828,261730,16330.525000000001,-1.4679767964957913
PM,788,13429,55650,6511.049999999999,-0.48958071805172054
NG,14329,16576,144026,4846.081,1.1802575107296076
AT,0,5117,50852,0.0,0.0
LE,9,7576,76393,0.0,2.75027502750275
RTAI,937,3016,42816,727.8720000000001,0.03528072837632641
MASS,505,6220,42736,4017.184,14.93941038162416
IVE,505,6220,42736,4017.184,0.4755222949797203
BE,4898,11017,128797,5731.832,0.6035161374967305
EDIT,4880,7561,74149,5731.832,2.0037278657968414
AM,335,8678,41456,-2570.2720000000004,-0.7722007722007672
BL,12727,12238,76334,-916.7000000000002,1.2326768781910997
OPEN,0,4214,39476,0.0,5.055350553505526
EXPL,0,4214,39476,0.0,0.0
MARK,665,7254,115379,7487.237999999999,0.940438871473362
AY,0,4214,39476,0.0,0.4158043097554766
ET,2519,8169,84878,4245.522,0.46153846153846534
EW,23638,14664,70654,1201.1180000000002,2.1284359036730724
REVI,23638,14664,70654,1201.1180000000002,0.0
ONS,11819,7332,35327,600.5590000000001,-3.361344537815129
CURR,11819,7332,35327,600.5590000000001,0.0
SI,14329,10311,67010,4846.081,13.637316561844854
PLAY,11819,7332,35327,600.5590000000001,-2.4762453210480837
DROP,11819,7332,35327,600.5590000000001,-3.225806451612906
RH,14400,10892,54469,887.6890000000001,-2.7404751777359126
LD,11828,8329,64434,600.5590000000001,0.0
GOOD,14329,10311,67010,4846.081,0.11166945840312437
NOW,14329,10311,67010,4846.081,3.66507959067652
REAL,11819,7332,35327,600.5590000000001,-1.873727087576378
ON,14338,11308,96117,4846.081,-1.8118838262723147
ALL,15204,11797,63339,1861.0990000000006,0.4169310251065059
ALLY,11819,7332,35327,600.5590000000001,0.9652019304038674
CUBA,665,3040,75903,7487.237999999999,2.0637898686679232
SUB,2510,2979,31683,4245.522,0.0184979652238217
FOR,3894,16859,83649,8298.869999999999,1.4046216583597586
MAKE,2510,2979,31683,4245.522,0.0
SPRE,2510,2979,31683,4245.522,0.1684466019417344
INFO,2510,2979,31683,4245.522,1.8662169758291136
SOME,2510,2979,31683,4245.522,-0.13853613484184316
POST,2510,2979,31683,4245.522,-0.21070375052676238
CHY,2510,2979,31683,4245.522,2.040816326530617
GE,2510,2979,31683,4245.522,3.308823529411759
OR,2510,2979,31683,4245.522,-1.5748031496062969
WANT,2510,2979,31683,4245.522,3.8421052631578907
EL,2510,2979,31683,4245.522,1.659597249104312
GO,2510,2979,31683,4245.522,-5.154153918569087
ED,2528,5897,84829,4245.522,-0.9026798307475324
ROCK,2519,3955,45402,4245.522,-0.7180366520201497
ACCO,2510,2979,31683,4245.522,-0.5917159763313484
SE,2510,2979,31683,4245.522,1.1105459477789101
SO,665,1183,30939,7487.237999999999,0.5733558178752166
ECIA,665,1183,30939,7487.237999999999,0.0
HE,665,1183,30939,7487.237999999999,-0.9152642456450995
MOM,0,2986,42015,0.0,1.188205156156317
RE,0,653,27991,0.0,0.13094514333816637
FUTU,0,653,27991,0.0,3.954852470671883
INTO,0,653,27991,0.0,0.0
AN,0,653,27991,0.0,-2.4067706955831887
PEP,692,6940,25983,2026.6739999999995,0.6766096762459126
RS,692,6940,25983,2026.6739999999995,1.0704131125606298
NOK,0,2800,25311,0.0,-4.430379746835442
VER,2581,3560,19142,287.13,0.250138966092283
EV,2581,3560,19142,287.13,1.5961341338409563
CS,6087,1760,17995,323.9099999999998,-0.07457121551081124
REAC,0,524,14466,0.0,0.0
HAS,0,721,14314,0.0,0.5581297388374065
UNIV,9,976,13719,0.0,0.0
FUND,9,976,13719,0.0,0.5319148936170218
LL,9,976,13719,0.0,3.1338028169014107
EDGE,9,976,13719,0.0,4.301075268817196
DD,0,436,13324,0.0,3.338740200054067
ID,9,616,12506,0.0,2.029769959404606
ELSE,1449,1818,12402,-86.81400000000008,-3.0685920577617316
HOPE,0,1517,12009,0.0,-0.4284490145672726
LOW,0,624,11698,0.0,1.6963631925799372
NEVE,10609,5999,108089,4198.711,0.0
IRS,3347,4383,85859,5065.6810000000005,1.4218009478673104
TV,3347,4383,85859,5065.6810000000005,1.293661060802065
AMC,8411,36029,440849,-2990.1139999999996,-21.76470588235294
SLV,13090,19229,254523,555.0149999999996,-3.6023054755043225
ONS,0,5880,75279,0.0,12.99999999999999
RETA,14445,19198,226376,-4599.359000000001,0.556621880998079
NG,9465,12236,140081,-1374.062,1.0548523206751017
TS,0,5880,75279,0.0,0.12682308180088506
TECH,0,5880,75279,0.0,2.9953358774002017
TH,0,5880,75279,0.0,1.621621621621611
INVE,7262,7496,97509,-866.9700000000001,2.1871202916160355
GME,42326,552822,1486456,5830.964999999998,-28.923426838514025
REAL,8919,10594,134684,-4881.870000000001,0.6273525721455399
SO,7262,13095,150615,-866.9700000000001,-0.2951842793286618
LLY,7262,7496,97509,-866.9700000000001,-3.0172825360450783
RE,18496,16869,219428,-3592.4940000000006,-0.6529193480200979
EVER,9128,8174,141578,-32.14400000000012,4.66830466830466
IG,0,2035,55749,0.0,0.0077662721893572905
DON,9016,16497,181147,-3458.597000000001,0.9850830284266856
ARE,23368,23405,249331,-2959.7459999999996,1.169451073985685
GARB,0,2288,49143,0.0,16.66666666666668
AGE,0,2288,49143,0.0,2.8248587570621493
STRA,0,2288,49143,0.0,1.5862301721228447
ING,18451,39985,413152,-4871.688,-0.7734806629834285
IT,10476,18008,155840,6060.364000000001,0.16910569105690465
CRUS,879,5636,45696,1964.9280000000006,3.1190727081137974
ED,20832,13816,136504,-909.7739999999997,-0.0423848544786679
ALLY,8141,7252,67926,1097.9580000000005,0.9942438513867152
DD,19532,13278,150967,-3175.1190000000015,-1.4684089990569895
CMF,0,3782,43331,0.0,0.015860428231570366
CS,1456,5120,42218,2997.4780000000005,0.916730328495042
BB,1456,6836,59599,2997.4780000000005,-0.06830601092896028
NOK,1456,5120,42218,2997.4780000000005,-1.6096579476861181
JUST,9016,5669,60911,-3458.597000000001,0.12853470437018047
AT,1754,10638,76730,-2591.627000000001,0.33783783783784566
CAN,10673,10900,134268,-7473.497000000002,3.6093418259023338
EDIT,1754,4053,38681,-2591.627000000001,0.511427201534282
CEO,0,4050,38233,0.0,0.5799999999999983
MAKE,8919,4714,59405,-4881.870000000001,0.0
SMAL,1657,3098,37175,-4014.9000000000005,0.0
ET,17838,9428,118810,-9763.74,0.0
NEXT,1657,3098,37175,-4014.9000000000005,-3.719008264462804
PLAN,8919,4714,59405,-4881.870000000001,5.054685190659181
IR,1657,3098,37175,-4014.9000000000005,0.4953998584571853
LOW,1657,3098,37175,-4014.9000000000005,-2.2438966012446144
REMO,1657,3098,37175,-4014.9000000000005,15.419236539423244
ES,1657,7371,80724,-4014.9000000000005,-0.27260336210814295
LE,8919,4714,59405,-4881.870000000001,-4.755094744368961
ALL,14524,7366,107485,-1733.9400000000003,1.5601644245141886
AMAZ,1920,3568,34153,1092.8959999999997,6.329113924050616
OPEN,0,1740,31708,0.0,0.19083969465649125
STON,0,1740,31708,0.0,4.210526315789477
MARK,7262,3356,53938,-866.9700000000001,-1.2578616352201268
EARN,0,1740,31708,0.0,0.2477291494632629
HA,0,1950,30805,0.0,0.30410542321337414
MASS,0,2262,29910,0.0,-1.7380397778175933
IVE,0,2262,29910,0.0,0.0551181102362151
ON,14524,7455,73629,-1733.9400000000003,0.851648351648358
LL,0,4223,29169,0.0,0.39341917024320255
EL,0,4223,29169,0.0,1.264497759912901
RH,0,1807,46143,0.0,1.1873902500209061
VER,5429,3515,27161,-1140.762,0.904210228878215
ZEN,5429,3515,27161,-1140.762,1.882758620689648
BE,15833,9908,111172,-1502.607,3.963159363661741
CE,12691,5131,49391,-2007.732,-0.7845357489485594
CORP,12691,5131,49391,-2007.732,0.08670770831527662
FAIL,5429,3515,27161,-1140.762,-0.2105666156202133
CO,5429,3515,27161,-1140.762,0.7556675062972242
SHO,5429,3515,27161,-1140.762,-1.7740429505135507
CL,5429,3515,27161,-1140.762,-0.15259409969481758
QUAN,5429,3515,27161,-1140.762,17.18181818181817
FUND,7262,3617,49073,-866.9700000000001,3.43878954607978
TRIP,0,2001,26843,0.0,4.390709513203953
PER,7262,3617,49073,-866.9700000000001,1.3333333333333288
SILV,17666,7854,89833,-1228.8150000000005,-12.116443745082618
CONC,766,1478,25148,-176.0359999999998,8.000000000000004
IRME,909,1965,25087,501.7400000000001,0.0
MGM,1818,3930,50174,1003.4800000000002,1.6319444444444404
RS,909,1965,25087,501.7400000000001,1.1285532456512624
RIGH,8171,3581,47317,-365.23,33.33333333333336
TELL,909,1965,25087,501.7400000000001,-3.459119496855356
NOW,8171,3581,47317,-365.23,2.2984927015988634
SEE,0,1316,22389,0.0,0.3521126760563347
WISH,0,1316,22389,0.0,-2.0722135007849296
WANT,7262,2932,44619,-866.9700000000001,4.000000000000004
MOST,7262,1616,22230,-866.9700000000001,0.0
BY,14524,3232,44460,-1733.9400000000003,2.924704418170497
ANY,7262,1616,22230,-866.9700000000001,-2.6785714285714306
PLAY,7262,1616,22230,-866.9700000000001,-0.7534048101999363
LD,7262,1616,22230,-866.9700000000001,0.0
FOR,14524,3232,44460,-1733.9400000000003,1.8139534883720956
CARE,7262,1616,22230,-866.9700000000001,1.4000000000000057
ANCE,7262,1616,22230,-866.9700000000001,56.24999999999999
FUL,7262,1616,22230,-866.9700000000001,2.1247563352826577
SUB,7262,1616,22230,-866.9700000000001,0.04626202812731047
AMER,7262,1616,22230,-866.9700000000001,0.0
JPM,7262,1616,22230,-866.9700000000001,0.17001545595054007
HE,7262,1616,22230,-866.9700000000001,0.6306306306306333
AGO,7262,1616,22230,-866.9700000000001,-0.0277623542476544
PROV,7262,1616,22230,-866.9700000000001,-2.763819095477384
VERY,7262,1616,22230,-866.9700000000001,-0.3243243243243174
CCJ,7262,1616,22230,-866.9700000000001,16.11111111111112
GS,7262,1616,22230,-866.9700000000001,0.7591872661923249
IQ,7262,1616,22230,-866.9700000000001,-0.09128251939753343
HAPP,7262,1616,22230,-866.9700000000001,-0.49019607843138385
COMM,7262,1616,22230,-866.9700000000001,3.532974427994619
INTO,7262,1616,22230,-866.9700000000001,0.0
SOME,7262,1616,22230,-866.9700000000001,0.0
ELY,7262,1616,22230,-866.9700000000001,0.6353688669255322
POST,7262,1616,22230,-866.9700000000001,-1.488001676621609
INAR,7262,1616,22230,-866.9700000000001,39.99999999999999
PRPL,7262,1616,22230,-866.9700000000001,0.7007299270073051
ST,7262,1616,22230,-866.9700000000001,0.36238448994383554
OLD,7262,1616,22230,-866.9700000000001,0.8719327731092417
NEW,7262,1616,22230,-866.9700000000001,4.265402843601889
SAVE,7262,1616,22230,-866.9700000000001,2.208682406702202
BEEN,7262,1616,22230,-866.9700000000001,-10.508474576271189
AM,7262,1616,22230,-866.9700000000001,-3.9615846338535423
OIL,7262,1616,22230,-866.9700000000001,0.9150326797385542
IDEA,7262,1616,22230,-866.9700000000001,6.060606060606066
BILL,7262,1616,22230,-866.9700000000001,6.284041947809125
ADS,7262,1616,22230,-866.9700000000001,-0.9512659154104953
SE,7262,1616,22230,-866.9700000000001,4.736063147508634
CHAD,7262,1616,22230,-866.9700000000001,-0.32619047619047725
WELL,7262,1616,22230,-866.9700000000001,2.492211838006224
KIN,7262,1616,22230,-866.9700000000001,-3.288201160541585
PRED,7262,1616,22230,-866.9700000000001,3.5714285714285543
GO,7262,1616,22230,-866.9700000000001,-1.3717740060450974
ROCK,7262,1616,22230,-866.9700000000001,1.8330388692579467
JACK,7262,1616,22230,-866.9700000000001,-0.9805989034162872
LINK,7262,1616,22230,-866.9700000000001,0.7650273224043747
SORT,7262,1616,22230,-866.9700000000001,0.0
RIDE,7262,1616,22230,-866.9700000000001,0.3541912632821718
MSM,3142,2028,20205,505.1249999999999,1.8797953964194358
STRO,1437,3262,17424,-331.05600000000004,7.767857142857152
ITM,1437,3262,17424,-331.05600000000004,0.01916075876605694
OUT,1437,3262,17424,-331.05600000000004,0.4926108374384229
KICK,0,32,17,0.0,0.0
ON,547,74,35,-0.474,-2.1560283687943205
ING,2671,1223,77,0.28800000000000014,-1.8909899888765287
PED,0,32,17,0.0,12.23404255319149
IT,3160,285,32,0.198,-2.7962631174814465
STEP,0,32,17,0.0,-1.8446059250978304
NOK,0,10,17,0.0,-11.111111111111116
AMC,446,2649,69,-0.994,-7.337526205450739
GME,8304,24159,94,0.5930000000000001,-14.40836427800163
BE,660,26,11,0.4730000000000001,-4.146073585941804
TS,1368,54,24,1.4780000000000002,-2.3989898989898926
ARE,1401,307,37,0.4720000000000002,0.029929366694607547
EVER,3820,34,17,0.671,-2.572972972972968
RMED,660,26,11,0.4730000000000001,-7.832167832167839
INFO,660,26,11,0.4730000000000001,-0.3319217122582193
NG,3820,34,14,0.671,-4.502617801047136
MUST,660,26,11,0.4730000000000001,-0.1691897494042917
ONS,660,26,11,0.4730000000000001,-7.415841584158413
LOW,660,26,11,0.4730000000000001,-2.73972602739727
OPTI,660,26,11,0.4730000000000001,0.043497172683782837
CAN,1324,105,19,0.19700000000000006,-17.837837837837842
SOME,660,26,11,0.4730000000000001,0.0
STON,1152,1063,14,0.44600000000000006,0.7168458781362014
FOR,3820,34,17,0.671,-1.5123739688359388
STRI,660,26,11,0.4730000000000001,24.688279301745656
SEE,660,26,11,0.4730000000000001,-2.220680083275489
SO,660,26,11,0.4730000000000001,0.2722940776038184
DD,3224,86274,14,0.9560000000000001,-1.3288623944361566
NS,660,26,11,0.4730000000000001,0.0
ALL,3160,255,14,0.198,-1.2711864406779618
BB,153,20,10,-0.948,-21.579532814238046
ONE,3169,11,7,0.198,0.537634408602151
HUNT,9,3,4,0.0,0.0
CATC,9,3,4,0.0,0.1771841352051185
RING,28,45,3,0.0,-3.541315345699822
ARDS,28,45,3,0.0,8.169869177311737
CE,28,45,3,0.0,4.4017094017094065
HHHH,9,1,3,0.0,10.21502145406906
NEXT,492,1037,3,-0.027000000000000003,0.8658008658008666
GO,492,1037,3,-0.027000000000000003,-0.6747324336900865
NVDA,0,12,3,0.0,-0.6520076481835503
NOW,3195,39,6,0.198,-1.0781671159029782
NAKD,44,81,8,0.0,-26.66666666666667
FREE,57,110,5,0.414,-4.388185654008435
TER,0,0,3,0.0,-5.208202815019003
AG,2564,86248,3,0.483,-3.1016042780748574
AL,2977,86249,5,0.483,-5.1913875598086
GOLD,2564,86248,3,0.483,-2.3144104803493346
AM,2564,86248,3,0.483,-1.4598540145985521
CTB,0,0,3,0.0,-1.8167245524979956
AY,0,0,3,0.0,-0.2653159671972972
RIDE,0,0,3,0.0,-1.794071762870518
JUST,3160,8,3,0.198,-1.5547832449240926
AT,3232,15,5,-0.27599999999999997,-0.33670033670034444
LOVE,3160,8,3,0.198,2.2608066558147946
DEEP,3208,10,5,0.73,-1.504187020237267
DEEF,3160,8,3,0.198,-0.8642999336430006
LEAD,3160,8,3,0.198,-1.4913575042158433
ITM,474,103,3,0.123,-0.11485451761103038
SHIP,9,0,2,0.0,0.9090909090909098
DOOO,9,0,2,0.0,-3.6403508771929953
GOOD,9,2,2,0.0,-2.2626931567328925
BILL,1893,103,2,-0.088,-1.9547904432467273
IONS,1893,103,2,-0.088,-0.4474643685780628
RE,9,2,2,0.0,-2.1464002596078045
ES,413,1,2,0.0,-1.2303871768822705
HAPP,72,7,2,-0.474,0.49999999999998934
DDD,72,7,2,-0.474,-5.978835978835974
AN,72,7,2,-0.474,-1.5061489567500392
WANT,601,3,2,-0.276,-4.899613188432486
MAKE,649,7,6,0.256,0.0
WHEN,601,3,2,-0.276,33.33333333333336
ANY,601,3,2,-0.276,-4.524886877828059
ONTO,601,3,2,-0.276,-4.13267115998582
OR,601,3,2,-0.276,-5.084745762711876
IVE,601,3,2,-0.276,-1.3391808285691862
TRIL,48,2,2,0.532,2.734374999999997
DIGI,48,2,2,0.532,8.401084010840103
REAC,48,2,2,0.532,0.0
ED,0,2,2,0.0,1.0132724418438819
HES,0,2,2,0.0,-2.5983399494767316
AMN,0,2,2,0.0,-1.273100616016417
GME,47151,91762,27058,-453.7449999999999,-26.943396226415096
DON,9,11374,3363,0.0,-0.13885031935572664
ARE,9398,16683,6902,-258.27299999999997,0.6616939364773786
ING,19698,25145,10953,-326.67999999999995,1.5695067264574054
ALLY,9806,16470,4860,-90.97900000000001,3.935309973045824
RETA,5118,12330,3491,-56.75400000000001,-2.528141723565229
ET,14494,9913,4358,-125.20400000000001,-0.6201550387596905
HAPP,8165,5494,2596,-61.815999999999995,-1.9704433497536855
IT,15736,9557,6880,-268.465,2.290622763063715
ITM,4688,4140,1369,-34.224999999999994,-0.07662835249043343
AY,5244,5240,2285,-46.132999999999996,2.867830423940146
LEAS,4688,4140,1369,-34.224999999999994,0.0
FOR,10296,6079,3617,-120.495,-1.0341726618704896
RE,8659,5861,3170,-121.588,-1.6846300153971556
OR,4688,4140,1369,-34.224999999999994,0.0872600349040121
VERY,6692,4384,1891,-93.21099999999998,7.461024498886414
ALL,10296,6079,3617,-120.495,-0.8526850507982563
DD,21620,153101,4940,268.629,3.680981595092037
HAS,490,1161,2860,-29.516000000000002,1.3421389007243345
ED,7571,4288,4701,-121.50700000000003,-1.542560650680141
AG,5144,140542,2556,215.997,-9.20840064620356
AL,6415,141501,3322,91.13900000000002,1.8648583192056265
GOLD,5144,140542,2556,215.997,-0.35650623885918825
AM,6983,141246,3244,251.085,-1.5550239234449643
EXPE,3538,1473,1206,-82.00800000000001,0.2888229475766527
MOST,3538,1473,1206,-82.00800000000001,0.0
ES,6050,2323,3253,-91.62500000000003,0.4733994589720488
TS,5118,1633,1620,-56.75400000000001,0.6289308176100606
OUT,3538,4310,2079,-82.00800000000001,7.407407407407393
REAL,3538,1473,1206,-82.00800000000001,7.553648068669519
HT,4094,2573,2122,-93.91600000000001,2.798982188295162
FUND,5608,1939,2248,-86.27000000000001,-0.2695417789757355
INVE,5118,1633,1620,-56.75400000000001,-4.72813238770686
BORR,3538,1473,1206,-82.00800000000001,6.896551724137937
LITE,3538,1473,1206,-82.00800000000001,-3.8163326955996437
SINC,5118,1633,1620,-56.75400000000001,0.0
BY,5674,2733,2536,-68.662,0.13368983957218966
